Edit_distance,Entropy,F_Values,Generations
26.77417809730454,5.634070845925572,5.821496049840504e6,0
24.989280376989523,5.613794303535648,3.529765001373178e6,1
23.341636876623078,5.454029781881255,2.557913252076119e6,2
18.970409446055278,5.236405852382287,2.3501623764860732e6,3
18.96477244672685,4.9079093303134345,1.5308683995058816e6,4
18.83095429836372,4.988973722193139,1.2963756776008338e6,5
16.11482182797141,4.765841270796571,1.2815694157782013e6,6
16.63960990730881,4.516526757685164,981308.3510792751,7
15.394479592805812,4.452837849580472,960521.3126623962,8
14.881661439467289,4.460572520615431,905282.5223342462,9
16.31956817778023,4.320149565362298,644538.7331808294,10
16.41980604163191,4.234717475344279,643895.896180345,11
12.436315137668185,4.143015251439816,586848.8420445996,12
13.000626608932976,4.1187637443318845,531108.9755760628,13
14.786554590031965,4.092457284341726,456176.68474760634,14
14.68637685814191,4.016238718910118,456176.68474760634,15
11.137152009191999,4.013477687835422,307420.0951330568,16
11.008431149607162,4.061659022568271,307420.0951330568,17
10.920938355335876,4.069024787123671,307420.0951330568,18
12.242741513332978,4.254091595539559,278923.7609174883,19
12.164385883711933,4.710074574484996,278923.7609174883,20
12.080789063361706,4.654614816994421,278923.7609174883,21
10.287912771170436,4.500091681825947,259975.59245037215,22
11.013061464639875,4.95185433363942,233895.6272782759,23
11.348113182970565,4.965566618584174,215068.1772411026,24
11.868687120843632,4.843372995112156,190778.0869681507,25
11.810844742701708,4.8042615975259055,190778.0869681507,26
12.306700690109382,4.885518469492586,179098.1013358572,27
12.726667558286797,4.945761363355178,172125.52048706426,28
11.593748589113481,4.941802924013511,159413.17823384967,29
11.553185804926825,4.916216968091839,159413.17823384967,30
11.493019525167279,4.956842459426162,146788.76511578445,31
10.364499642551909,4.929357102206828,134030.38853268928,32
10.30073107565407,4.9482300323783885,134030.38853268928,33
10.27448299756633,4.960519226731496,134030.38853268928,34
10.936487865250486,4.944006263314274,131207.32893871467,35
10.219560390725547,4.934757609178062,130643.83869703757,36
9.723930477566157,4.919497520332338,130403.2786141755,37
9.605783501889201,4.9171329067781535,123559.89806674854,38
9.980120912024233,4.9098268001129295,123530.94794966542,39
9.970565615308024,4.934195848925627,121828.26417993197,40
9.662569541371816,4.934812133457163,119267.61369281719,41
9.62569268095305,4.892513198502983,117069.3196529775,42
9.590741918790009,4.950377712309865,117069.3196529775,43
9.549087430879151,4.963855474555234,117069.3196529775,44
9.524254216090352,4.947882553973262,108650.23862705189,45
9.544082777432594,4.945895366071013,107770.34706296303,46
9.481992872954555,4.927214690958382,107711.41840967366,47
9.564286683955753,4.927895968801346,107531.68702987066,48
9.408448787326325,4.879235454589053,105674.23297757121,49
9.37571072395323,4.895207116779211,105073.13660629196,50
9.360663222003705,4.900528705944866,104604.53615974449,51
9.415358262958398,4.92538661510229,103717.0091559522,52
9.401884604233452,4.929345094101059,103717.0091559522,53
9.399971047618735,4.914655032155245,103717.0091559522,54
9.368231021911562,4.901094377590987,103717.0091559522,55
9.345556528334978,4.9355636855817115,103717.0091559522,56
9.336192140486059,4.916603907110862,103717.0091559522,57
9.310000764106931,4.8766567537416305,103717.0091559522,58
9.295407891932735,4.859390888642843,103717.0091559522,59
9.284898219003754,4.861538919849696,103683.55492983028,60
9.280492348819106,4.927619006331338,103683.55492983028,61
9.856887389463418,4.954844860411469,102631.23204027943,62
9.849593662033852,4.932237526319956,102631.23204027943,63
9.834941830140531,4.942348262448793,102631.23204027943,64
9.841094266534721,4.915253346127458,102631.23204027943,65
9.850000316719866,4.89858606421983,102631.23204027943,66
9.844842732807717,4.90640135805521,102631.23204027943,67
9.126916595971075,4.933909824099202,102159.7319190043,68
9.12962826486644,4.920677176565936,102159.7319190043,69
9.112146605744313,4.8712619613992105,99916.15057601072,70
9.123691130494295,4.905294130935283,99137.93110217598,71
9.11027990184296,4.878858523224323,99137.93110217598,72
9.115641126939046,4.91716869771323,99137.93110217598,73
9.145215210379556,4.9389720368636345,99137.93110217598,74
9.131360462483743,4.897457118176732,99137.93110217598,75
9.108456966532142,4.897978028550435,99137.93110217598,76
9.11291540886653,4.916501046993672,99137.93110217598,77
9.112096729148586,4.9306421418771045,99137.93110217598,78
9.124556166471049,4.931593349455974,99137.93110217598,79
9.13699553053093,4.932527144957104,99137.93110217598,80
9.069974782726087,4.876344471450479,99101.95262199965,81
9.28494771064831,4.888754746920635,98950.27622331382,82
9.301563565680123,4.881364845887237,98211.94107172704,83
9.305926508440601,4.871657479685233,98211.94107172704,84
9.304413664325345,4.917255612066605,98211.94107172704,85
9.321568599715334,4.916259745136259,98211.94107172704,86
9.296569943095145,4.911089655144863,98211.94107172704,87
9.28845860008675,4.889917720293336,98211.94107172704,88
9.283315428416765,4.924580224346625,98211.94107172704,89
9.30696632987848,4.89621629090463,98211.94107172704,90
9.301113697091811,4.9203383142342725,98211.94107172704,91
9.299158862352485,4.899965032037566,98211.94107172704,92
9.301748035887954,4.924298164180498,98211.94107172704,93
9.29859897702451,4.893273712896527,98211.94107172704,94
9.259781034817914,4.932228847915762,96893.52143971184,95
9.270813797509204,4.903259129674225,96893.52143971184,96
9.267179755524184,4.895841994757366,96893.52143971184,97
9.266755023405986,4.903862624943164,96893.52143971184,98
9.264963678122855,4.9368046805618455,96893.52143971184,99
9.268998998608017,4.936108001488353,96893.52143971184,100
9.263258011163913,4.86852924129444,96893.52143971184,101
9.250283869499984,4.867906878472559,96893.52143971184,102
9.271145391131922,4.903456897847164,96893.52143971184,103
9.32405584274984,4.908232667234834,96607.08158184448,104
9.323593728720116,4.956661617020209,96607.08158184448,105
9.309716517868456,4.949439733916995,96607.08158184448,106
9.273973105968043,4.920773521548448,96233.38383934215,107
9.290361217621212,4.892847196755974,96233.38383934215,108
9.295701905491452,4.885213520670935,96233.38383934215,109
9.279438482349095,4.8872860152330455,96233.38383934215,110
9.273369147908921,4.901013619805134,96233.38383934215,111
9.288299514988845,4.896479684991989,96233.38383934215,112
9.286673574170182,4.909130813992678,96233.38383934215,113
9.263705450927036,4.8910107590563445,96233.38383934215,114
9.286718396808315,4.899237308617397,96233.38383934215,115
9.27440545617132,4.866508651826398,96233.38383934215,116
9.272075769560768,4.871361966353061,96233.38383934215,117
9.268826125288367,4.882400119605688,96233.38383934215,118
9.267076448335779,4.884839393639748,96233.38383934215,119
9.271357974333641,4.921396232389517,96233.38383934215,120
9.25944694989041,4.908012000785103,96233.38383934215,121
9.270133011543372,4.897315264465757,96233.38383934215,122
9.27633122725861,4.88895726245009,96233.38383934215,123
