Edit_distance,Entropy,F_Values,Generations
21.541783421858902,5.317936377135066,-356.9237293668234,0
20.43316122115946,5.718822940727739,-380.48780592781134,1
17.200864728216846,5.677908857223832,-408.3315173281722,2
17.74539125445292,5.5460159602434125,-425.1546943410294,3
17.24023739742959,5.528449803769936,-440.2060004629239,4
15.456563216271391,5.570397781409241,-465.3517129099342,5
14.757609800218093,5.525443194142009,-480.4047392822417,6
15.209083126931457,5.441973834457044,-493.2689924124502,7
15.26884384589809,5.42119926272348,-512.9033521572136,8
14.991459678046493,5.171983695812422,-512.9033521572136,9
15.871092812909122,5.084980928444566,-516.6246821488438,10
14.040676973952827,4.9228216167029215,-519.8208665105025,11
15.260360336902062,4.777074299908433,-523.9269644916614,12
15.348403352477582,4.823278222750227,-527.7840634608536,13
15.426678796435287,4.808297970997167,-539.1063684637146,14
15.33255675956146,4.686230821669703,-539.1063684637146,15
14.605455488738118,4.6436573652219515,-545.9353227652181,16
14.514423698972111,4.586324801319734,-545.9353227652181,17
15.213963091786471,4.6806821000962655,-552.1134533734776,18
15.13712247085484,4.567926219319762,-552.1134533734776,19
14.121674737723062,4.604529128397906,-556.9634926109434,20
14.078424361680064,4.5619488884053165,-556.9634926109434,21
14.03172117989093,4.556638395721347,-556.9634926109434,22
14.21012668885896,4.571998277495444,-558.0949767392426,23
13.520553137993025,4.522517147141135,-565.306942856867,24
13.502601302797638,4.4961180148963775,-565.306942856867,25
13.482937380136997,4.54550250011953,-565.306942856867,26
13.882323797153859,4.566227280442991,-565.7775835675104,27
13.87413428618325,4.549741859264049,-565.7775835675104,28
13.60155228900834,4.557474466316225,-568.2850882467687,29
13.575971144554263,4.568061377022947,-568.2850882467687,30
13.55230539358534,4.570047461935442,-568.2850882467687,31
13.523640915729164,4.56457763967692,-568.2850882467687,32
13.519969979881582,4.507340116338646,-568.2850882467687,33
13.527648800911027,4.5339577210655255,-568.2850882467687,34
13.513391874741897,4.572967345161857,-568.2850882467687,35
13.51010615452622,4.560546178772686,-568.2850882467687,36
13.698836889212721,4.549387458829224,-569.4145827324767,37
13.70332263177754,4.547313879600905,-569.4145827324767,38
13.714866087929293,4.55940899716152,-569.4145827324767,39
13.394345596347685,4.539831012672804,-570.1116472896789,40
13.456415282225082,4.557999579812017,-571.1348222076374,41
13.447343306140764,4.526355912517448,-571.1348222076374,42
13.431844119917116,4.5318639092958595,-571.1348222076374,43
13.899224104168889,4.512850812364335,-572.0599062481191,44
14.115373084532294,4.535333604866779,-573.5229152164441,45
14.068304310619085,4.514050171140294,-573.5229152164441,46
14.052673223262559,4.517555668799464,-573.5229152164441,47
14.071252505059322,4.51885406038514,-573.5229152164441,48
14.087717287606146,4.562089877325509,-573.5229152164441,49
14.086356311247847,4.546287672019173,-573.5229152164441,50
14.079608984812038,4.551306662295357,-573.5229152164441,51
14.069296045851429,4.527859935572888,-573.5229152164441,52
14.066339397177531,4.544318590446405,-573.5229152164441,53
13.90251099232761,4.513834318737874,-575.7160432790184,54
13.913581276359993,4.510457000713466,-575.7160432790184,55
13.90589773835481,4.532913106154941,-575.7160432790184,56
13.892133553773062,4.548199067220985,-575.7160432790184,57
13.882776238472673,4.546906014416811,-575.7160432790184,58
13.8730153577752,4.518974653929683,-575.7160432790184,59
13.868844733749292,4.493943599716813,-575.7160432790184,60
13.867592424954212,4.525949820894514,-575.7160432790184,61
14.129510499843624,4.514826608550581,-575.9814508679653,62
13.933915246386427,4.50854562451713,-577.4370107827349,63
13.929524599388394,4.491429263007685,-577.4370107827349,64
13.943656781229114,4.517547685492353,-577.4370107827349,65
13.940508772874283,4.496044032012035,-577.4370107827349,66
13.958191751521843,4.5181638518254,-577.4370107827349,67
13.958905488005135,4.501705711607518,-577.4370107827349,68
13.61686821761019,4.505650979978926,-577.8126757622972,69
13.612696003457287,4.492466570597991,-577.8126757622972,70
13.619039423469774,4.530990190576816,-577.8126757622972,71
13.59924234229881,4.519304413570485,-577.8126757622972,72
13.593208262326549,4.522806939536535,-577.8126757622972,73
13.582921991141804,4.52476463054363,-577.8126757622972,74
13.595561601760762,4.524631175745177,-577.8126757622972,75
13.578694706677028,4.511754779448788,-577.8126757622972,76
13.578606269636337,4.522238842361059,-577.8126757622972,77
13.579457546184472,4.4806112498844355,-577.8126757622972,78
13.566708930171327,4.514879319411248,-577.8126757622972,79
13.531054443168191,4.510262912399195,-577.8126757622972,80
13.531059844022296,4.508692354964154,-577.8126757622972,81
13.533561066679848,4.495271385784179,-577.8126757622972,82
13.544483278808492,4.530342655503419,-577.8126757622972,83
13.5473968559493,4.522729236971815,-577.8126757622972,84
13.538755722081854,4.555731966486785,-577.8126757622972,85
