Edit_distance,Entropy,F_Values,Generations
22.39922297384981,5.326801389038126,1533.9008322444274,0
23.17036568828507,5.291648966587165,1389.4940625379677,1
20.15370034570295,5.1354189975356075,1243.927753652895,2
18.57039672993443,5.135901722381954,1079.6989732233012,3
17.862886711665055,5.011213059197267,1009.8167451416671,4
17.23609820588257,4.8337243345604275,796.4071776955461,5
16.518980386158354,4.796747119907266,796.4071776955461,6
15.810358345969847,4.800177998689948,792.0227492209706,7
14.40446476515373,4.611319140348159,770.8685998254145,8
14.937526279315952,4.435009376076888,659.2387665232222,9
14.621895606271806,4.248952923057587,659.2387665232222,10
13.723747603309553,4.163192222677514,655.7705459972285,11
13.482570743747903,4.053226204473797,655.7705459972285,12
13.329784573346359,3.9625614487440233,655.7705459972285,13
13.43096456008274,3.8578088368907792,639.8817984353632,14
13.259759725654707,3.7621060752548514,637.6544212886715,15
11.544427708727198,3.6775254391195986,632.3089869891512,16
12.209524812420444,3.6202614217890337,601.0267075616916,17
11.717122527487161,3.5624375090646487,595.0792816666301,18
12.427821733430058,3.5435238477132436,586.1818036146219,19
12.357695307733685,3.517750251885559,586.1818036146219,20
12.346258613378557,3.491330792235717,586.1818036146219,21
11.585328310105972,3.504299561443151,535.0290623782702,22
11.548146519401762,4.120162982646847,535.0290623782702,23
11.505693417289988,4.139226360978145,535.0290623782702,24
11.483670019334754,4.141483423771223,535.0290623782702,25
11.445443439282922,4.121724949939937,535.0290623782702,26
11.8616497271975,4.096969867133217,532.9213830167942,27
11.264210099737381,4.987263230577385,525.4730724471833,28
11.236920690648752,4.956117859129537,525.4730724471833,29
12.393750371847203,5.271361867788746,497.83246981820383,30
12.026647622311987,5.202837446253799,490.24893271475656,31
12.024985934077462,5.234435803396239,490.24893271475656,32
12.006877428931759,5.304181294809013,490.24893271475656,33
11.98274028143409,5.329379927584675,490.24893271475656,34
11.40058422642237,5.32304366000911,489.85296913885037,35
11.393226123977298,5.289161860144848,468.44884177079626,36
11.382782672825842,5.18860420432076,468.44884177079626,37
11.38267057013932,5.218342726837153,468.44884177079626,38
11.33611006065635,5.209470899751614,468.44884177079626,39
11.347089570813445,5.240397757041349,468.44884177079626,40
11.366721001034827,5.343894744740815,468.44884177079626,41
11.363246635918058,5.346039880788563,468.44884177079626,42
11.356047827879612,5.277579065030896,468.44884177079626,43
12.096382302653923,5.3412156841101295,466.1699005990827,44
11.87057497461456,5.336045694067936,459.2976838685433,45
11.857251702235864,5.29685395673692,459.2976838685433,46
11.838261965934901,5.337166232283025,459.2976838685433,47
11.864761615208103,5.308598596571643,459.2976838685433,48
11.843155163673586,5.341616531358125,459.2976838685433,49
11.854031145743138,5.29741364856009,459.2976838685433,50
11.834038115484265,5.285551848485141,459.2976838685433,51
12.363883130459106,5.3002359400130015,438.37278148494164,52
12.341748932840117,5.307358748304239,434.0269060090803,53
12.32666991468273,5.286295622960325,434.0269060090803,54
12.332655296544967,5.3108206721786955,434.0269060090803,55
12.343523514219367,5.265707451791138,434.0269060090803,56
12.352939719568935,5.280210959086052,434.0269060090803,57
12.330790209092743,5.321159270393855,434.0269060090803,58
12.321560893431553,5.315845941994809,434.0269060090803,59
12.322484931129909,5.268100221992477,434.0269060090803,60
12.303581324198953,5.310772628840688,434.0269060090803,61
12.250586470048551,5.288685971743568,434.0269060090803,62
12.274439100685944,5.284464044011021,434.0269060090803,63
12.28116359796332,5.2310188147313665,434.0269060090803,64
12.285400632664308,5.300713718192218,434.0269060090803,65
12.30812223542913,5.2774694088585345,434.0269060090803,66
12.320777144147531,5.250212916417716,434.0269060090803,67
12.313602724931188,5.310873927765287,434.0269060090803,68
12.307025803819425,5.269190275968504,434.0269060090803,69
