Edit_distance,Entropy,F_Values,Generations
26.616332614027122,5.477880217627012,27554.28944496013,0
24.76505295878572,5.427807257236625,23089.496890216924,1
22.35896783802405,5.552212729195669,15926.163430265296,2
19.961174138418176,5.4866149070911225,13654.027725865102,3
19.269977524891473,5.47462641760646,11520.494373039195,4
19.072159772482003,5.330581094538203,9957.997101366185,5
18.529139601896865,5.091712435734203,9957.997101366185,6
16.286781631547875,5.190028050347809,9519.858226366352,7
15.345659200000876,5.115132218901353,8139.136916846547,8
15.860865067307666,5.051046807129029,7446.416275414227,9
15.18242603415674,4.8882038893119475,6268.334390425397,10
14.981605433678359,4.745315166928942,6268.334390425397,11
13.486553534738492,4.746257647788841,4814.197864720432,12
12.88383106710268,4.642235433440901,4453.326100190855,13
12.74612567215561,4.618719856432243,4453.326100190855,14
12.608429072746544,4.5884699354112195,4453.326100190855,15
15.759530236817751,4.561730093802184,3926.9197158847664,16
15.66571765167528,4.565925698505771,3926.9197158847664,17
12.231930898301286,4.56466636870442,3708.8702451734935,18
13.265921978634957,4.598708004614877,3445.123010917882,19
13.20939939175056,4.591321517255588,3445.123010917882,20
13.20373350963493,4.478113458259651,3339.470652567255,21
12.252168292672446,4.444915035495352,3068.6819214975744,22
12.146842353684406,4.444334432413527,2869.4607764362877,23
11.74104803337091,4.410061712970498,2636.4395198129414,24
11.842358893559393,4.754375923839841,2515.45091232468,25
11.333690727996654,4.714410396920614,2442.189282432178,26
11.28700895224577,4.796722800443105,2442.189282432178,27
11.159479688606572,4.853697057797154,2405.5964924327664,28
11.58894113247643,4.864943491110182,2189.360767859764,29
11.544507126980113,4.84253169508434,2189.360767859764,30
11.124664411527172,4.816632615207091,2050.277944847794,31
11.952761105902484,4.845808769079433,1988.2037718240947,32
11.924025507506352,4.8564347667947505,1988.2037718240947,33
11.903975020232393,4.876036175916728,1988.2037718240947,34
11.864472116233951,4.864347635920873,1988.2037718240947,35
11.873994254519715,4.849293056577492,1988.2037718240947,36
11.853639972780304,4.835657463772842,1988.2037718240947,37
11.851001034202474,4.830878663213941,1988.2037718240947,38
11.835950995951254,4.850607601195015,1988.2037718240947,39
10.569803046404449,4.860969801144655,1850.658960238752,40
11.37860109565106,4.832396428118278,1790.0620418052379,41
11.368617663732612,4.817997479030827,1790.0620418052379,42
11.368528732517499,4.837700294611385,1790.0620418052379,43
11.363413749130942,4.836982609213896,1790.0620418052379,44
11.342174344068129,4.853108056691838,1790.0620418052379,45
11.313987795675489,4.833963920244895,1790.0620418052379,46
11.307850804920651,4.839689835063754,1790.0620418052379,47
11.291892132171585,4.849277263700312,1790.0620418052379,48
11.279037494853858,4.825505994921854,1790.0620418052379,49
11.284013296367823,4.839705297788172,1790.0620418052379,50
11.307458853611065,4.839943333487398,1790.0620418052379,51
11.301950426446561,4.8726439673360655,1790.0620418052379,52
11.269054736998783,4.81343865463818,1790.0620418052379,53
11.227537692029903,4.8192563787595555,1790.0620418052379,54
11.22147042158785,4.8088313397337865,1790.0620418052379,55
10.599093615314917,4.79772121040595,1778.2418815998005,56
10.580966047380256,4.836458442076842,1778.2418815998005,57
11.328245941812188,4.843108415308267,1744.3397846656696,58
10.302884517335581,4.840443888315823,1686.229025124909,59
10.33504785282363,4.80771057922402,1677.184714456386,60
10.351572025500165,4.809066913907294,1677.184714456386,61
10.371785983419016,4.828905966419246,1677.184714456386,62
10.382605783892059,4.839567656488092,1677.184714456386,63
10.366031943611173,4.825042380200338,1677.184714456386,64
10.365002025132892,4.829529544305743,1677.184714456386,65
10.389642694534444,4.839695972347665,1677.184714456386,66
