Edit_distance,Entropy,F_Values,Generations
22.940712413934765,5.337020170811599,-382.4772410019375,0
22.36714990855878,5.628102360071456,-397.9803234585372,1
17.97948412841018,5.582091856563006,-442.7215738747625,2
16.662649768096884,5.518734582734015,-444.83678901758867,3
15.322532194207056,5.6196008172090455,-474.92775363993826,4
14.67529019116945,5.435454934746033,-474.92775363993826,5
15.553261969877244,5.435735145701454,-501.98975853135966,6
15.111880816162913,5.306097620178538,-501.98975853135966,7
14.206852543500261,5.404001738437896,-505.05956912473414,8
14.206407002700393,5.282388459971782,-516.0724589512272,9
15.707308376231216,5.042140501370304,-521.1260433104461,10
14.654805581240304,4.951367296850175,-526.5368101004783,11
15.05517144962603,4.761371177064369,-530.5084917045907,12
15.589678318882896,4.764278746363173,-534.5412414772668,13
14.071702330444314,4.715326823035113,-538.0744736814527,14
13.769132930083014,4.644844892158683,-539.2899385159641,15
12.622085147137776,4.611729513358194,-544.1606865668653,16
14.150457584839492,4.588055949523125,-546.2230676656809,17
13.77621189484517,4.478092461512328,-551.0294513695108,18
13.707663054953631,4.4644951749681425,-551.0294513695108,19
13.77659655606032,4.45573407068495,-554.040261457717,20
13.88032175519632,4.630809494891284,-555.2639657385834,21
13.867724661166317,4.584759628522282,-561.7920685380102,22
13.801255242812212,4.558220042210569,-561.7920685380102,23
13.757327879575524,4.600586448754445,-563.8725050264613,24
13.712768923942203,4.547672370952161,-563.8725050264613,25
13.676784664036811,4.596128114908819,-563.8725050264613,26
13.706256014635693,4.5638553351538915,-565.5923365139654,27
13.66442070788652,4.552948365494352,-565.5923365139654,28
13.646875548749147,4.55500379222365,-565.5923365139654,29
13.729402113786799,4.568007305526668,-567.2519949586228,30
13.708053023952825,4.595140447151292,-567.2519949586228,31
13.280329595685128,4.574062346528587,-567.4242035259526,32
13.61729275612067,4.527821269338979,-571.3732415246941,33
13.628471259213102,4.560973015994301,-571.3732415246941,34
13.224306640160334,4.522589562955975,-573.3000025865032,35
13.193263298939582,4.488976804328055,-573.3000025865032,36
13.190075800652053,4.543776158324346,-573.3000025865032,37
13.178396225705393,4.503275427045709,-573.3000025865032,38
13.175366344773751,4.526964956747924,-573.3000025865032,39
13.170257237622328,4.558550398646687,-573.3000025865032,40
13.162453574190613,4.530530724323518,-573.3000025865032,41
13.184908111581636,4.512666886355884,-573.3000025865032,42
13.54145166498759,4.571672449802826,-573.4877142248005,43
13.405558938824338,4.518828804830028,-576.9270644678927,44
13.40314813237228,4.487630072915588,-576.9270644678927,45
13.388471841164513,4.531066798068653,-576.9270644678927,46
13.365530412788198,4.530978078446958,-576.9270644678927,47
13.361020239226098,4.530183265174725,-576.9270644678927,48
13.369272460497502,4.527291705980005,-576.9270644678927,49
13.34758537969283,4.499071860090378,-576.9270644678927,50
13.359035760466725,4.49993173300754,-576.9270644678927,51
13.339028441124753,4.519421007029381,-576.9270644678927,52
13.300483175743983,4.49962177776625,-576.9270644678927,53
13.184447993395374,4.490257299393071,-577.6565788250699,54
13.18495385368679,4.4559823077214125,-577.7085109929388,55
13.179059098490095,4.499988070771898,-577.7085109929388,56
13.177446438500098,4.482318461211042,-577.7085109929388,57
13.196483679170338,4.524086007961639,-577.7085109929388,58
13.190378778486666,4.552081465775082,-577.7085109929388,59
13.204281539606253,4.536043309997742,-577.7085109929388,60
13.180664758547543,4.515703599020208,-577.7085109929388,61
13.16585410060227,4.490922676835598,-577.7085109929388,62
13.167210601570783,4.519870722524927,-577.7085109929388,63
13.515707399090019,4.518768940604286,-578.0665090404634,64
13.511732679570287,4.492951277931337,-578.0665090404634,65
13.512004294367918,4.502427137810626,-578.0665090404634,66
13.509246164425747,4.511458015159865,-578.0665090404634,67
13.516730090866817,4.512806573885471,-578.0665090404634,68
13.5279370638828,4.503523690177901,-578.0665090404634,69
13.548581360635358,4.489086946700624,-578.0665090404634,70
13.529263938887647,4.479478618136887,-578.0665090404634,71
13.525937857739924,4.525848925612683,-578.0665090404634,72
13.509699953155913,4.477867182487547,-578.0665090404634,73
13.514092661831564,4.502289422696437,-578.0665090404634,74
13.523431770090928,4.49747818174902,-578.0665090404634,75
13.349365630103424,4.488553567818971,-579.2650645689215,76
13.351532808443892,4.4928236166805515,-579.2650645689215,77
13.355813206228673,4.501735512462229,-579.2650645689215,78
13.360040149059394,4.520497356386715,-579.2650645689215,79
13.33329490273035,4.5284159903363435,-579.2650645689215,80
13.321717933395455,4.529207511463666,-579.2650645689215,81
13.321069643489073,4.507759076971807,-579.2650645689215,82
13.33045578397715,4.51800561630014,-579.2650645689215,83
13.323563713557165,4.499113538748559,-579.2650645689215,84
13.315236678008455,4.472087864151779,-579.2650645689215,85
13.307070732790246,4.495082756278096,-579.2650645689215,86
13.326560313161524,4.46712058779223,-579.2650645689215,87
13.337275185750373,4.445915006144081,-579.2650645689215,88
13.323321991409644,4.513017712453865,-579.2650645689215,89
13.323533181263953,4.507073843630672,-579.2650645689215,90
13.329822799989191,4.516574922863733,-579.2650645689215,91
13.329542095247604,4.520722111373087,-579.2650645689215,92
